CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.912266
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.981183
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.970792
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.936940
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979347
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968819
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.944973
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.928483
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.954280
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.900544
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968731
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.811630
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.814642
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.544454
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.374994
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.789854
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.354471
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.311628
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.717010
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.529559
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.519768
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.688490
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.743144
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.739757
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.274191
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.730487
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.945902
distorted    | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.588153
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.869765
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.739172
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.931610
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.622533
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.935986
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.780226
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.629160
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.920532
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.635798
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.557379
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.745658
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.939465
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.889510
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.618568
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.866771
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.745424
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.726464
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.676992
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.886258
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.524164
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.760427
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.588022
distorted    | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.521312
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.584113
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.355911
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.772197
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.685073
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.340753
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.948207
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.744372
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.769765
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.719958
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.908798
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.907218
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.440490
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.842677
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.931038
restored     | gaussian_noise_snr_10db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.761882
restored     | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.929701
restored     | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.870282
restored     | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988805
restored     | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.765593
restored     | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998790
restored     | gaussian_noise_snr_10db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.906674
